Number,MSE
16831,0.086464
16832,0.086463
16833,0.086462
16834,0.086461
16835,0.086459
16836,0.086458
16837,0.086457
16838,0.086456
16839,0.086455
16840,0.086454
16841,0.086453
16842,0.086452
16843,0.086451
16844,0.086450
16845,0.086449
16846,0.086448
16847,0.086447
16848,0.086446
16849,0.086445
16850,0.086444
16851,0.086443
16852,0.086442
16853,0.086441
16854,0.086440
16855,0.086439
16856,0.086438
16857,0.086437
16858,0.086436
16859,0.086435
16860,0.086434
16861,0.086433
16862,0.086431
16863,0.086430
16864,0.086429
16865,0.086428
16866,0.086427
16867,0.086426
16868,0.086425
16869,0.086424
16870,0.086423
16871,0.086422
16872,0.086421
16873,0.086420
16874,0.086419
16875,0.086418
16876,0.086417
16877,0.086416
16878,0.086415
16879,0.086414
16880,0.086413
16881,0.086412
16882,0.086411
16883,0.086410
16884,0.086409
16885,0.086408
16886,0.086407
16887,0.086406
16888,0.086405
16889,0.086404
16890,0.086403
16891,0.086402
16892,0.086400
16893,0.086399
16894,0.086398
16895,0.086397
16896,0.086396
16897,0.086395
16898,0.086394
16899,0.086393
16900,0.086392
16901,0.086391
16902,0.086390
16903,0.086389
16904,0.086388
16905,0.086387
16906,0.086386
16907,0.086385
16908,0.086384
16909,0.086383
16910,0.086382
16911,0.086381
16912,0.086380
16913,0.086379
16914,0.086378
16915,0.086377
16916,0.086376
16917,0.086375
16918,0.086374
16919,0.086373
16920,0.086372
16921,0.086371
16922,0.086370
16923,0.086369
16924,0.086368
16925,0.086366
16926,0.086365
16927,0.086364
16928,0.086363
16929,0.086362
16930,0.086361
16931,0.086360
16932,0.086359
16933,0.086358
16934,0.086357
16935,0.086356
16936,0.086355
16937,0.086354
16938,0.086353
16939,0.086352
16940,0.086351
16941,0.086350
16942,0.086349
16943,0.086348
16944,0.086347
16945,0.086346
16946,0.086345
16947,0.086344
16948,0.086343
16949,0.086342
16950,0.086341
16951,0.086340
16952,0.086339
16953,0.086338
16954,0.086337
16955,0.086336
16956,0.086335
16957,0.086334
16958,0.086333
16959,0.086332
16960,0.086331
16961,0.086330
16962,0.086329
16963,0.086328
16964,0.086327
16965,0.086325
16966,0.086324
16967,0.086323
16968,0.086322
16969,0.086321
16970,0.086320
16971,0.086319
16972,0.086318
16973,0.086317
16974,0.086316
16975,0.086315
16976,0.086314
16977,0.086313
16978,0.086312
16979,0.086311
16980,0.086310
16981,0.086309
16982,0.086308
16983,0.086307
16984,0.086306
16985,0.086305
16986,0.086304
16987,0.086303
16988,0.086302
16989,0.086301
16990,0.086300
16991,0.086299
16992,0.086298
16993,0.086297
16994,0.086296
16995,0.086295
16996,0.086294
16997,0.086293
16998,0.086292
16999,0.086291
17000,0.086290
17001,0.086289
17002,0.086288
17003,0.086287
17004,0.086286
17005,0.086285
17006,0.086284
17007,0.086283
17008,0.086282
17009,0.086281
17010,0.086280
17011,0.086279
17012,0.086278
17013,0.086277
17014,0.086276
17015,0.086274
17016,0.086273
17017,0.086272
17018,0.086271
17019,0.086270
17020,0.086269
17021,0.086268
17022,0.086267
17023,0.086266
17024,0.086265
17025,0.086264
17026,0.086263
17027,0.086262
17028,0.086261
17029,0.086260
17030,0.086259
17031,0.086258
17032,0.086257
17033,0.086256
17034,0.086255
17035,0.086254
17036,0.086253
17037,0.086252
17038,0.086251
17039,0.086250
17040,0.086249
17041,0.086248
17042,0.086247
17043,0.086246
17044,0.086245
17045,0.086244
17046,0.086243
17047,0.086242
17048,0.086241
17049,0.086240
17050,0.086239
17051,0.086238
17052,0.086237
17053,0.086236
17054,0.086235
17055,0.086234
17056,0.086233
17057,0.086232
17058,0.086231
17059,0.086230
17060,0.086229
17061,0.086228
17062,0.086227
17063,0.086226
17064,0.086225
17065,0.086224
17066,0.086223
17067,0.086222
17068,0.086221
17069,0.086220
17070,0.086219
17071,0.086218
17072,0.086217
17073,0.086216
17074,0.086215
17075,0.086214
17076,0.086213
17077,0.086212
17078,0.086211
17079,0.086210
17080,0.086209
17081,0.086208
17082,0.086207
17083,0.086206
17084,0.086205
17085,0.086204
17086,0.086203
17087,0.086202
17088,0.086201
17089,0.086200
17090,0.086199
17091,0.086198
17092,0.086197
17093,0.086196
17094,0.086195
17095,0.086194
17096,0.086193
17097,0.086191
17098,0.086190
17099,0.086189
17100,0.086188
17101,0.086187
17102,0.086186
17103,0.086185
17104,0.086184
17105,0.086183
17106,0.086182
17107,0.086181
17108,0.086180
17109,0.086179
17110,0.086178
17111,0.086177
17112,0.086176
17113,0.086175
17114,0.086174
17115,0.086173
17116,0.086172
17117,0.086171
17118,0.086170
17119,0.086169
17120,0.086168
17121,0.086167
17122,0.086166
17123,0.086165
17124,0.086164
17125,0.086163
17126,0.086162
17127,0.086161
17128,0.086160
17129,0.086159
17130,0.086158
17131,0.086157
17132,0.086156
17133,0.086155
17134,0.086154
17135,0.086153
17136,0.086152
17137,0.086151
17138,0.086150
17139,0.086149
17140,0.086148
17141,0.086147
17142,0.086146
17143,0.086145
17144,0.086144
17145,0.086143
17146,0.086142
17147,0.086141
17148,0.086140
17149,0.086139
17150,0.086138
17151,0.086137
17152,0.086136
17153,0.086135
17154,0.086134
17155,0.086133
17156,0.086132
17157,0.086131
17158,0.086130
17159,0.086129
17160,0.086128
17161,0.086127
17162,0.086126
17163,0.086125
17164,0.086124
17165,0.086123
17166,0.086122
17167,0.086121
17168,0.086120
17169,0.086119
17170,0.086118
17171,0.086117
17172,0.086116
17173,0.086115
17174,0.086114
17175,0.086113
17176,0.086112
17177,0.086111
17178,0.086110
17179,0.086109
17180,0.086108
17181,0.086107
17182,0.086106
17183,0.086105
17184,0.086104
17185,0.086103
17186,0.086102
17187,0.086101
17188,0.086100
17189,0.086099
17190,0.086098
17191,0.086097
17192,0.086096
17193,0.086095
17194,0.086094
17195,0.086093
17196,0.086092
17197,0.086091
17198,0.086090
17199,0.086089
17200,0.086088
17201,0.086087
17202,0.086086
17203,0.086085
17204,0.086084
17205,0.086083
17206,0.086082
17207,0.086081
17208,0.086080
17209,0.086079
17210,0.086078
17211,0.086077
17212,0.086076
17213,0.086075
17214,0.086074
17215,0.086073
17216,0.086072
17217,0.086071
17218,0.086070
17219,0.086069
17220,0.086068
17221,0.086067
17222,0.086066
17223,0.086066
17224,0.086065
17225,0.086064
17226,0.086063
17227,0.086062
17228,0.086061
17229,0.086060
17230,0.086059
17231,0.086058
17232,0.086057
17233,0.086056
17234,0.086055
17235,0.086054
17236,0.086053
17237,0.086052
17238,0.086051
17239,0.086050
17240,0.086049
17241,0.086048
17242,0.086047
17243,0.086046
17244,0.086045
17245,0.086044
17246,0.086043
17247,0.086042
17248,0.086041
17249,0.086040
17250,0.086039
17251,0.086038
17252,0.086037
17253,0.086036
17254,0.086035
17255,0.086034
17256,0.086033
17257,0.086032
17258,0.086031
17259,0.086030
17260,0.086029
17261,0.086028
17262,0.086027
17263,0.086026
17264,0.086025
17265,0.086024
17266,0.086023
17267,0.086022
17268,0.086021
17269,0.086020
17270,0.086019
17271,0.086018
17272,0.086017
17273,0.086016
17274,0.086015
17275,0.086014
17276,0.086013
17277,0.086012
17278,0.086011
17279,0.086010
17280,0.086009
17281,0.086008
17282,0.086007
17283,0.086006
17284,0.086005
17285,0.086004
17286,0.086003
17287,0.086002
17288,0.086001
17289,0.086000
17290,0.085999
17291,0.085998
17292,0.085997
17293,0.085996
17294,0.085995
17295,0.085994
17296,0.085993
17297,0.085992
17298,0.085991
17299,0.085990
17300,0.085989
17301,0.085988
17302,0.085987
17303,0.085986
17304,0.085985
17305,0.085985
17306,0.085984
17307,0.085983
17308,0.085982
17309,0.085981
17310,0.085980
17311,0.085979
17312,0.085978
17313,0.085977
17314,0.085976
17315,0.085975
17316,0.085974
17317,0.085973
17318,0.085972
17319,0.085971
17320,0.085970
17321,0.085969
17322,0.085968
17323,0.085967
17324,0.085966
17325,0.085965
17326,0.085964
17327,0.085963
17328,0.085962
17329,0.085961
17330,0.085960
17331,0.085959
17332,0.085958
17333,0.085957
17334,0.085956
17335,0.085955
17336,0.085954
17337,0.085953
17338,0.085952
17339,0.085951
17340,0.085950
17341,0.085949
17342,0.085948
17343,0.085947
17344,0.085946
17345,0.085945
17346,0.085944
17347,0.085943
17348,0.085942
17349,0.085941
17350,0.085940
17351,0.085939
17352,0.085938
17353,0.085937
17354,0.085936
17355,0.085935
17356,0.085935
17357,0.085934
17358,0.085933
17359,0.085932
17360,0.085931
17361,0.085930
17362,0.085929
17363,0.085928
17364,0.085927
17365,0.085926
17366,0.085925
17367,0.085924
17368,0.085923
17369,0.085922
17370,0.085921
17371,0.085920
17372,0.085919
17373,0.085918
17374,0.085917
17375,0.085916
17376,0.085915
17377,0.085914
17378,0.085913
17379,0.085912
17380,0.085911
17381,0.085910
17382,0.085909
17383,0.085908
17384,0.085907
17385,0.085906
17386,0.085905
17387,0.085904
17388,0.085903
17389,0.085902
17390,0.085901
17391,0.085900
17392,0.085899
17393,0.085898
17394,0.085897
17395,0.085896
17396,0.085896
17397,0.085895
17398,0.085894
17399,0.085893
17400,0.085892
17401,0.085891
17402,0.085890
17403,0.085889
17404,0.085888
17405,0.085887
17406,0.085886
17407,0.085885
17408,0.085884
17409,0.085883
17410,0.085882
17411,0.085881
17412,0.085880
17413,0.085879
17414,0.085878
17415,0.085877
17416,0.085876
17417,0.085875
17418,0.085874
17419,0.085873
17420,0.085872
17421,0.085871
17422,0.085870
17423,0.085869
17424,0.085868
17425,0.085867
17426,0.085866
17427,0.085865
17428,0.085864
17429,0.085863
17430,0.085862
17431,0.085862
17432,0.085861
17433,0.085860
17434,0.085859
17435,0.085858
17436,0.085857
17437,0.085856
17438,0.085855
17439,0.085854
17440,0.085853
17441,0.085852
17442,0.085851
17443,0.085850
17444,0.085849
17445,0.085848
17446,0.085847
17447,0.085846
17448,0.085845
17449,0.085844
17450,0.085843
17451,0.085842
17452,0.085841
17453,0.085840
17454,0.085839
17455,0.085838
17456,0.085837
17457,0.085836
17458,0.085835
17459,0.085834
17460,0.085833
17461,0.085832
17462,0.085832
17463,0.085831
17464,0.085830
17465,0.085829
17466,0.085828
17467,0.085827
17468,0.085826
17469,0.085825
17470,0.085824
17471,0.085823
17472,0.085822
17473,0.085821
17474,0.085820
17475,0.085819
17476,0.085818
17477,0.085817
17478,0.085816
17479,0.085815
17480,0.085814
17481,0.085813
17482,0.085812
17483,0.085811
17484,0.085810
17485,0.085809
17486,0.085808
17487,0.085807
17488,0.085806
17489,0.085806
17490,0.085805
17491,0.085804
17492,0.085803
17493,0.085802
17494,0.085801
17495,0.085800
17496,0.085799
17497,0.085798
17498,0.085797
17499,0.085796
17500,0.085795
17501,0.085794
17502,0.085793
17503,0.085792
17504,0.085791
17505,0.085790
17506,0.085789
17507,0.085788
17508,0.085787
17509,0.085786
17510,0.085785
17511,0.085784
17512,0.085783
17513,0.085782
17514,0.085781
17515,0.085781
17516,0.085780
17517,0.085779
17518,0.085778
17519,0.085777
17520,0.085776
17521,0.085775
17522,0.085774
17523,0.085773
17524,0.085772
17525,0.085771
17526,0.085770
17527,0.085769
17528,0.085768
17529,0.085767
17530,0.085766
17531,0.085765
17532,0.085764
17533,0.085763
17534,0.085762
17535,0.085761
17536,0.085760
17537,0.085759
17538,0.085758
17539,0.085758
17540,0.085757
17541,0.085756
17542,0.085755
17543,0.085754
17544,0.085753
17545,0.085752
17546,0.085751
17547,0.085750
17548,0.085749
17549,0.085748
17550,0.085747
17551,0.085746
17552,0.085745
17553,0.085744
17554,0.085743
17555,0.085742
17556,0.085741
17557,0.085740
17558,0.085739
17559,0.085738
17560,0.085737
17561,0.085736
17562,0.085736
17563,0.085735
17564,0.085734
17565,0.085733
17566,0.085732
17567,0.085731
17568,0.085730
17569,0.085729
17570,0.085728
17571,0.085727
17572,0.085726
17573,0.085725
17574,0.085724
17575,0.085723
17576,0.085722
17577,0.085721
17578,0.085720
17579,0.085719
17580,0.085718
17581,0.085717
17582,0.085716
17583,0.085716
17584,0.085715
17585,0.085714
17586,0.085713
17587,0.085712
17588,0.085711
17589,0.085710
17590,0.085709
17591,0.085708
17592,0.085707
17593,0.085706
17594,0.085705
17595,0.085704
17596,0.085703
17597,0.085702
17598,0.085701
17599,0.085700
17600,0.085699
17601,0.085698
17602,0.085697
17603,0.085696
17604,0.085696
17605,0.085695
17606,0.085694
17607,0.085693
17608,0.085692
17609,0.085691
17610,0.085690
17611,0.085689
17612,0.085688
17613,0.085687
17614,0.085686
17615,0.085685
17616,0.085684
17617,0.085683
17618,0.085682
17619,0.085681
17620,0.085680
17621,0.085679
17622,0.085678
17623,0.085677
17624,0.085677
17625,0.085676
17626,0.085675
17627,0.085674
17628,0.085673
17629,0.085672
17630,0.085671
17631,0.085670
17632,0.085669
17633,0.085668
17634,0.085667
17635,0.085666
17636,0.085665
17637,0.085664
17638,0.085663
17639,0.085662
17640,0.085661
17641,0.085660
17642,0.085660
17643,0.085659
17644,0.085658
17645,0.085657
17646,0.085656
17647,0.085655
17648,0.085654
17649,0.085653
17650,0.085652
17651,0.085651
17652,0.085650
17653,0.085649
17654,0.085648
17655,0.085647
17656,0.085646
17657,0.085645
17658,0.085644
17659,0.085643
17660,0.085642
17661,0.085642
17662,0.085641
17663,0.085640
17664,0.085639
17665,0.085638
17666,0.085637
17667,0.085636
17668,0.085635
17669,0.085634
17670,0.085633
17671,0.085632
17672,0.085631
17673,0.085630
17674,0.085629
17675,0.085628
17676,0.085627
17677,0.085626
17678,0.085626
17679,0.085625
17680,0.085624
17681,0.085623
17682,0.085622
17683,0.085621
17684,0.085620
17685,0.085619
17686,0.085618
17687,0.085617
17688,0.085616
17689,0.085615
17690,0.085614
17691,0.085613
17692,0.085612
17693,0.085611
17694,0.085610
17695,0.085610
17696,0.085609
17697,0.085608
17698,0.085607
17699,0.085606
17700,0.085605
17701,0.085604
17702,0.085603
17703,0.085602
17704,0.085601
17705,0.085600
17706,0.085599
17707,0.085598
17708,0.085597
17709,0.085596
17710,0.085595
17711,0.085594
17712,0.085594
17713,0.085593
17714,0.085592
17715,0.085591
17716,0.085590
17717,0.085589
17718,0.085588
17719,0.085587
17720,0.085586
17721,0.085585
17722,0.085584
17723,0.085583
17724,0.085582
17725,0.085581
17726,0.085580
17727,0.085579
17728,0.085579
17729,0.085578
17730,0.085577
17731,0.085576
17732,0.085575
17733,0.085574
17734,0.085573
17735,0.085572
17736,0.085571
17737,0.085570
17738,0.085569
17739,0.085568
17740,0.085567
17741,0.085566
17742,0.085565
17743,0.085565
17744,0.085564
17745,0.085563
17746,0.085562
17747,0.085561
17748,0.085560
17749,0.085559
17750,0.085558
17751,0.085557
17752,0.085556
17753,0.085555
17754,0.085554
17755,0.085553
17756,0.085552
17757,0.085551
17758,0.085550
17759,0.085550
17760,0.085549
17761,0.085548
17762,0.085547
17763,0.085546
17764,0.085545
17765,0.085544
17766,0.085543
17767,0.085542
17768,0.085541
17769,0.085540
17770,0.085539
17771,0.085538
17772,0.085537
17773,0.085536
17774,0.085536
17775,0.085535
17776,0.085534
17777,0.085533
17778,0.085532
17779,0.085531
17780,0.085530
17781,0.085529
17782,0.085528
17783,0.085527
17784,0.085526
17785,0.085525
17786,0.085524
17787,0.085523
17788,0.085523
17789,0.085522
17790,0.085521
17791,0.085520
17792,0.085519
17793,0.085518
17794,0.085517
17795,0.085516
17796,0.085515
17797,0.085514
17798,0.085513
17799,0.085512
17800,0.085511
17801,0.085510
17802,0.085510
17803,0.085509
17804,0.085508
17805,0.085507
17806,0.085506
17807,0.085505
17808,0.085504
17809,0.085503
17810,0.085502
17811,0.085501
17812,0.085500
17813,0.085499
17814,0.085498
17815,0.085497
17816,0.085497
17817,0.085496
17818,0.085495
17819,0.085494
17820,0.085493
17821,0.085492
17822,0.085491
17823,0.085490
17824,0.085489
17825,0.085488
17826,0.085487
17827,0.085486
17828,0.085485
17829,0.085484
17830,0.085484
17831,0.085483
17832,0.085482
17833,0.085481
17834,0.085480
17835,0.085479
17836,0.085478
17837,0.085477
17838,0.085476
17839,0.085475
17840,0.085474
17841,0.085473
17842,0.085472
17843,0.085472
17844,0.085471
17845,0.085470
17846,0.085469
17847,0.085468
17848,0.085467
17849,0.085466
17850,0.085465
17851,0.085464
17852,0.085463
17853,0.085462
17854,0.085461
17855,0.085460
17856,0.085459
17857,0.085459
17858,0.085458
17859,0.085457
17860,0.085456
17861,0.085455
17862,0.085454
17863,0.085453
17864,0.085452
17865,0.085451
17866,0.085450
17867,0.085449
17868,0.085448
17869,0.085447
17870,0.085447
17871,0.085446
17872,0.085445
17873,0.085444
17874,0.085443
17875,0.085442
17876,0.085441
17877,0.085440
17878,0.085439
17879,0.085438
17880,0.085437
17881,0.085436
17882,0.085436
17883,0.085435
17884,0.085434
17885,0.085433
17886,0.085432
17887,0.085431
17888,0.085430
17889,0.085429
17890,0.085428
17891,0.085427
17892,0.085426
17893,0.085425
17894,0.085424
17895,0.085424
17896,0.085423
17897,0.085422
17898,0.085421
17899,0.085420
17900,0.085419
17901,0.085418
17902,0.085417
17903,0.085416
17904,0.085415
17905,0.085414
17906,0.085413
17907,0.085413
17908,0.085412
17909,0.085411
17910,0.085410
17911,0.085409
17912,0.085408
17913,0.085407
17914,0.085406
17915,0.085405
17916,0.085404
17917,0.085403
17918,0.085402
17919,0.085402
17920,0.085401
17921,0.085400
17922,0.085399
17923,0.085398
17924,0.085397
17925,0.085396
17926,0.085395
17927,0.085394
17928,0.085393
17929,0.085392
17930,0.085391
17931,0.085391
17932,0.085390
17933,0.085389
17934,0.085388
17935,0.085387
17936,0.085386
17937,0.085385
17938,0.085384
17939,0.085383
17940,0.085382
17941,0.085381
17942,0.085380
17943,0.085380
17944,0.085379
17945,0.085378
17946,0.085377
17947,0.085376
17948,0.085375
17949,0.085374
17950,0.085373
17951,0.085372
17952,0.085371
17953,0.085370
17954,0.085369
17955,0.085369
17956,0.085368
17957,0.085367
17958,0.085366
17959,0.085365
17960,0.085364
17961,0.085363
17962,0.085362
17963,0.085361
17964,0.085360
17965,0.085359
17966,0.085359
17967,0.085358
17968,0.085357
17969,0.085356
17970,0.085355
17971,0.085354
17972,0.085353
17973,0.085352
17974,0.085351
17975,0.085350
17976,0.085349
17977,0.085349
17978,0.085348
17979,0.085347
17980,0.085346
17981,0.085345
17982,0.085344
17983,0.085343
17984,0.085342
17985,0.085341
17986,0.085340
17987,0.085339
17988,0.085338
17989,0.085338
17990,0.085337
17991,0.085336
17992,0.085335
17993,0.085334
17994,0.085333
17995,0.085332
17996,0.085331
17997,0.085330
17998,0.085329
17999,0.085328
18000,0.085328
18001,0.085327
18002,0.085326
18003,0.085325
18004,0.085324
18005,0.085323
18006,0.085322
18007,0.085321
18008,0.085320
18009,0.085319
18010,0.085318
18011,0.085318
18012,0.085317
18013,0.085316
18014,0.085315
18015,0.085314
18016,0.085313
18017,0.085312
18018,0.085311
18019,0.085310
18020,0.085309
18021,0.085309
18022,0.085308
18023,0.085307
18024,0.085306
18025,0.085305
18026,0.085304
18027,0.085303
18028,0.085302
18029,0.085301
18030,0.085300
18031,0.085299
18032,0.085299
18033,0.085298
18034,0.085297
18035,0.085296
18036,0.085295
18037,0.085294
18038,0.085293
18039,0.085292
18040,0.085291
18041,0.085290
18042,0.085290
18043,0.085289
18044,0.085288
18045,0.085287
18046,0.085286
18047,0.085285
18048,0.085284
18049,0.085283
18050,0.085282
18051,0.085281
18052,0.085280
18053,0.085280
18054,0.085279
18055,0.085278
18056,0.085277
18057,0.085276
18058,0.085275
18059,0.085274
18060,0.085273
18061,0.085272
18062,0.085271
18063,0.085271
18064,0.085270
18065,0.085269
18066,0.085268
18067,0.085267
18068,0.085266
18069,0.085265
18070,0.085264
18071,0.085263
18072,0.085262
18073,0.085262
18074,0.085261
18075,0.085260
18076,0.085259
18077,0.085258
18078,0.085257
18079,0.085256
18080,0.085255
18081,0.085254
18082,0.085253
18083,0.085253
18084,0.085252
18085,0.085251
18086,0.085250
18087,0.085249
18088,0.085248
18089,0.085247
18090,0.085246
18091,0.085245
18092,0.085244
18093,0.085244
18094,0.085243
18095,0.085242
18096,0.085241
18097,0.085240
18098,0.085239
18099,0.085238
18100,0.085237
18101,0.085236
18102,0.085235
18103,0.085235
18104,0.085234
18105,0.085233
18106,0.085232
18107,0.085231
18108,0.085230
18109,0.085229
18110,0.085228
18111,0.085227
18112,0.085226
18113,0.085226
18114,0.085225
18115,0.085224
18116,0.085223
18117,0.085222
18118,0.085221
18119,0.085220
18120,0.085219
18121,0.085218
18122,0.085217
18123,0.085217
18124,0.085216
18125,0.085215
18126,0.085214
18127,0.085213
18128,0.085212
18129,0.085211
18130,0.085210
18131,0.085209
18132,0.085209
18133,0.085208
18134,0.085207
18135,0.085206
18136,0.085205
18137,0.085204
18138,0.085203
18139,0.085202
18140,0.085201
18141,0.085200
18142,0.085200
18143,0.085199
18144,0.085198
18145,0.085197
18146,0.085196
18147,0.085195
18148,0.085194
18149,0.085193
18150,0.085192
18151,0.085192
18152,0.085191
18153,0.085190
18154,0.085189
18155,0.085188
18156,0.085187
18157,0.085186
18158,0.085185
18159,0.085184
18160,0.085183
18161,0.085183
18162,0.085182
18163,0.085181
18164,0.085180
18165,0.085179
18166,0.085178
18167,0.085177
18168,0.085176
18169,0.085175
18170,0.085175
18171,0.085174
18172,0.085173
18173,0.085172
18174,0.085171
18175,0.085170
18176,0.085169
18177,0.085168
18178,0.085167
18179,0.085167
18180,0.085166
18181,0.085165
18182,0.085164
18183,0.085163
18184,0.085162
18185,0.085161
18186,0.085160
18187,0.085159
18188,0.085159
18189,0.085158
18190,0.085157
18191,0.085156
18192,0.085155
18193,0.085154
18194,0.085153
18195,0.085152
18196,0.085151
18197,0.085151
18198,0.085150
18199,0.085149
18200,0.085148
18201,0.085147
18202,0.085146
18203,0.085145
18204,0.085144
18205,0.085143
18206,0.085143
18207,0.085142
18208,0.085141
18209,0.085140
18210,0.085139
18211,0.085138
18212,0.085137
18213,0.085136
18214,0.085135
18215,0.085135
18216,0.085134
18217,0.085133
18218,0.085132
18219,0.085131
18220,0.085130
18221,0.085129
18222,0.085128
18223,0.085127
18224,0.085127
18225,0.085126
18226,0.085125
18227,0.085124
18228,0.085123
18229,0.085122
18230,0.085121
18231,0.085120
18232,0.085119
18233,0.085119
18234,0.085118
18235,0.085117
18236,0.085116
18237,0.085115
18238,0.085114
18239,0.085113
18240,0.085112
18241,0.085111
18242,0.085111
18243,0.085110
18244,0.085109
18245,0.085108
18246,0.085107
18247,0.085106
18248,0.085105
18249,0.085104
18250,0.085104
18251,0.085103
18252,0.085102
18253,0.085101
18254,0.085100
18255,0.085099
18256,0.085098
18257,0.085097
18258,0.085096
18259,0.085096
18260,0.085095
18261,0.085094
18262,0.085093
18263,0.085092
18264,0.085091
18265,0.085090
18266,0.085089
18267,0.085088
18268,0.085088
18269,0.085087
18270,0.085086
18271,0.085085
18272,0.085084
18273,0.085083
18274,0.085082
18275,0.085081
18276,0.085081
18277,0.085080
18278,0.085079
18279,0.085078
18280,0.085077
18281,0.085076
18282,0.085075
18283,0.085074
18284,0.085074
18285,0.085073
18286,0.085072
18287,0.085071
18288,0.085070
18289,0.085069
18290,0.085068
18291,0.085067
18292,0.085066
18293,0.085066
18294,0.085065
18295,0.085064
18296,0.085063
18297,0.085062
18298,0.085061
18299,0.085060
18300,0.085059
18301,0.085059
18302,0.085058
18303,0.085057
18304,0.085056
18305,0.085055
18306,0.085054
18307,0.085053
18308,0.085052
18309,0.085052
18310,0.085051
18311,0.085050
18312,0.085049
18313,0.085048
18314,0.085047
18315,0.085046
18316,0.085045
18317,0.085045
18318,0.085044
18319,0.085043
18320,0.085042
18321,0.085041
18322,0.085040
18323,0.085039
18324,0.085038
18325,0.085037
18326,0.085037
18327,0.085036
18328,0.085035
18329,0.085034
18330,0.085033
18331,0.085032
18332,0.085031
18333,0.085030
18334,0.085030
18335,0.085029
18336,0.085028
18337,0.085027
18338,0.085026
18339,0.085025
18340,0.085024
18341,0.085023
18342,0.085023
18343,0.085022
18344,0.085021
18345,0.085020
18346,0.085019
18347,0.085018
18348,0.085017
18349,0.085016
18350,0.085016
18351,0.085015
18352,0.085014
18353,0.085013
18354,0.085012
18355,0.085011
18356,0.085010
18357,0.085009
18358,0.085009
18359,0.085008
18360,0.085007
18361,0.085006
18362,0.085005
18363,0.085004
18364,0.085003
18365,0.085002
18366,0.085002
18367,0.085001
18368,0.085000
18369,0.084999
18370,0.084998
18371,0.084997
18372,0.084996
18373,0.084996
18374,0.084995
18375,0.084994
18376,0.084993
18377,0.084992
18378,0.084991
18379,0.084990
18380,0.084989
18381,0.084989
18382,0.084988
18383,0.084987
18384,0.084986
18385,0.084985
18386,0.084984
18387,0.084983
18388,0.084982
18389,0.084982
18390,0.084981
18391,0.084980
18392,0.084979
18393,0.084978
18394,0.084977
18395,0.084976
18396,0.084975
18397,0.084975
18398,0.084974
18399,0.084973
18400,0.084972
18401,0.084971
18402,0.084970
18403,0.084969
18404,0.084969
18405,0.084968
18406,0.084967
18407,0.084966
18408,0.084965
18409,0.084964
18410,0.084963
18411,0.084962
18412,0.084962
18413,0.084961
18414,0.084960
18415,0.084959
18416,0.084958
18417,0.084957
18418,0.084956
18419,0.084955
18420,0.084955
18421,0.084954
18422,0.084953
18423,0.084952
18424,0.084951
18425,0.084950
18426,0.084949
18427,0.084949
18428,0.084948
18429,0.084947
18430,0.084946
18431,0.084945
18432,0.084944
18433,0.084943
18434,0.084942
18435,0.084942
18436,0.084941
18437,0.084940
18438,0.084939
18439,0.084938
18440,0.084937
18441,0.084936
18442,0.084936
18443,0.084935
18444,0.084934
18445,0.084933
18446,0.084932
18447,0.084931
18448,0.084930
18449,0.084929
18450,0.084929
18451,0.084928
18452,0.084927
18453,0.084926
18454,0.084925
18455,0.084924
18456,0.084923
18457,0.084923
18458,0.084922
18459,0.084921
18460,0.084920
18461,0.084919
18462,0.084918
18463,0.084917
18464,0.084917
18465,0.084916
18466,0.084915
18467,0.084914
18468,0.084913
18469,0.084912
18470,0.084911
18471,0.084910
18472,0.084910
18473,0.084909
18474,0.084908
18475,0.084907
18476,0.084906
18477,0.084905
18478,0.084904
18479,0.084904
18480,0.084903
18481,0.084902
18482,0.084901
18483,0.084900
18484,0.084899
18485,0.084898
18486,0.084898
18487,0.084897
18488,0.084896
18489,0.084895
18490,0.084894
18491,0.084893
18492,0.084892
18493,0.084892
18494,0.084891
18495,0.084890
18496,0.084889
18497,0.084888
18498,0.084887
18499,0.084886
18500,0.084886
18501,0.084885
18502,0.084884
18503,0.084883
18504,0.084882
18505,0.084881
18506,0.084880
18507,0.084879
18508,0.084879
18509,0.084878
18510,0.084877
18511,0.084876
18512,0.084875
18513,0.084874
18514,0.084873
18515,0.084873
18516,0.084872
18517,0.084871
18518,0.084870
18519,0.084869
18520,0.084868
18521,0.084867
18522,0.084867
18523,0.084866
18524,0.084865
18525,0.084864
18526,0.084863
18527,0.084862
18528,0.084861
18529,0.084861
18530,0.084860
18531,0.084859
18532,0.084858
18533,0.084857
18534,0.084856
18535,0.084855
18536,0.084855
18537,0.084854
18538,0.084853
18539,0.084852
18540,0.084851
18541,0.084850
18542,0.084849
18543,0.084849
18544,0.084848
18545,0.084847
18546,0.084846
18547,0.084845
18548,0.084844
18549,0.084843
18550,0.084843
18551,0.084842
18552,0.084841
18553,0.084840
18554,0.084839
18555,0.084838
18556,0.084837
18557,0.084837
18558,0.084836
18559,0.084835
18560,0.084834
18561,0.084833
18562,0.084832
18563,0.084831
18564,0.084831
18565,0.084830
18566,0.084829
18567,0.084828
18568,0.084827
18569,0.084826
18570,0.084826
18571,0.084825
18572,0.084824
18573,0.084823
18574,0.084822
18575,0.084821
18576,0.084820
18577,0.084820
18578,0.084819
18579,0.084818
